ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_NR,Metadata_R_NUMBER,Metadata_STAIN,Metadata_Series,Metadata_T_NUMBER,Metadata_Xcoord,Metadata_Ycoord,Children_nuclei_HE_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,69,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1234.1196581196582,186.14529914529913,0,69
1,70,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1208.4354838709678,183.8709677419355,0,70
1,71,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1419.3432835820895,184.55223880597015,0,71
1,72,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1305.1186440677966,198.8135593220339,0,72
1,73,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1253.2407407407406,203.11111111111111,0,73
1,74,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1485.5625,202.328125,0,74
1,75,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1215.5169491525423,211.77118644067798,0,75
1,76,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1568.904761904762,214.5,0,76
1,77,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1338.6666666666667,226.45977011494253,0,77
1,78,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1129.7492492492493,264.5890890890891,0,78
1,79,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1242.646017699115,234.26548672566372,0,79
1,80,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1442.280701754386,235.05263157894737,0,80
1,81,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1464.828125,238.375,0,81
1,82,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1562.6958525345622,243.16589861751152,0,82
1,83,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1266.4368932038835,244.14563106796118,0,83
1,84,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1215.4362416107383,249.91275167785236,0,84
1,85,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1523.642857142857,247.24285714285713,0,85
1,86,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1572.6976744186047,259.69767441860466,0,86
1,87,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1543.855072463768,251.43478260869566,0,87
1,88,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1657.3505154639174,255.02061855670104,0,88
1,89,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1192.2222222222222,258.22222222222223,0,89
1,90,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1175.0657894736842,264.4736842105263,0,90
1,91,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1546.337837837838,269.63513513513516,0,91
1,92,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1203.1048951048951,279.2097902097902,0,92
1,93,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1482.6666666666667,277.8627450980392,0,93
1,94,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1517.090909090909,281.02272727272725,0,94
1,95,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1341.5833333333333,285.26666666666665,0,95
1,96,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1161.9038461538462,281.7692307692308,0,96
1,97,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1637.3189655172414,287.11206896551727,0,97
1,98,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1157.8969072164948,294.03092783505156,0,98
1,99,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1213.4772727272727,297.25757575757575,0,99
1,100,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1581.7166666666667,295.65,0,100
1,101,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1459.3368421052633,301.06315789473683,0,101
1,102,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1576.3,311.8666666666667,0,102
1,103,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1624.857142857143,310.5164835164835,0,103
1,104,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1132.1531531531532,323.4099099099099,0,104
1,105,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1590.1941747572816,323.4660194174757,0,105
1,106,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1156.8394495412845,333.0596330275229,0,106
1,107,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1528.0461538461539,332.6,0,107
1,108,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1569.3263157894737,338.4736842105263,0,108
1,109,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1503.5585585585586,347.06306306306305,0,109
1,110,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1061.25,366.17857142857144,0,110
1,111,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1084.6013513513512,349.7905405405405,0,111
1,112,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1448.5483870967741,350.541935483871,0,112
1,113,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1137.1397849462367,352.19354838709677,0,113
1,114,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1378.6712328767123,354.3835616438356,0,114
1,115,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,2,1013.3816425120773,365.0338164251208,0,115
1,116,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1088.2285714285715,361.9714285714286,0,116
1,117,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1486.5675675675675,362.2162162162162,0,117
1,118,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1363.2142857142858,368.40816326530614,0,118
1,119,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1047.2641509433963,372.6698113207547,0,119
1,120,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1160.6027397260275,369.013698630137,0,120
1,121,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1192.8588235294117,371.94117647058823,0,121
1,122,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1283.9125,383.78333333333336,0,122
1,123,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1301.28125,371.875,0,123
1,124,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1235.2222222222222,381.0208333333333,0,124
1,125,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1430.7,380.0833333333333,0,125
1,126,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1344.648148148148,379.8333333333333,0,126
1,127,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1365.2219626168223,407.4042056074766,0,127
1,128,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1140.9642857142858,392.01785714285717,0,128
1,129,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1195.312,393.696,0,129
1,130,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1337.4918032786886,395.59016393442624,0,130
1,131,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,995.546670914304,445.61134119146226,0,131
1,132,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1390.9818181818182,401.8181818181818,0,132
1,133,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,989.7514450867052,399.39306358381504,0,133
1,134,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1203.8941798941798,408.66137566137564,0,134
1,135,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1228.9733333333334,405.73333333333335,0,135
1,136,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1400.378048780488,404.9512195121951,0,136
1,137,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1062.4496124031007,410.98837209302326,0,137
1,138,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1046.409090909091,409.25757575757575,0,138
1,139,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1318.4657534246576,405.7671232876712,0,139
1,140,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1161.8343558282209,417.8773006134969,0,140
1,141,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1122.5035460992908,413.9574468085106,0,141
1,142,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1280.8741007194244,430.6654676258993,0,142
1,143,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,1,1134.265625,419.171875,0,143
1,144,nan,file:/Users/tpeters4/Library/CloudStorage/OneDrive-UMCUtrecht/Documenten/PhD%20Documents/Projecten/SlideToolkit/CellProfiler%20upgrade_study/CD34/DAB/summary/AE2608.CD34.1010.X10000.Y4000.normalized.tile.tissue.png,0,AE2608,1010,CD34,0,nan,X10000,Y4000,0,1428.9908256880733,420.89908256880733,0,144
